headline_url,headline_text,date_published,metadata_text,page_url
https://www.rcmp-grc.gc.ca/en/news/2017/driver-charged-racing-highway,Driver charged for racing on highway,2017-10-16T16:30:00Z,"October 16, 2017 — Antigonish , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/partners-policing-release-impaired-driving-statistics-september,Partners in Policing release impaired driving statistics for September,2017-10-16T15:00:00Z,"October 16, 2017 — Dartmouth , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-break-enter-and-theft,"RCMP investigating break, enter and theft",2017-10-16T14:15:00Z,"October 16, 2017 — Clair, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-asking-publics-help-locating-woman-wanted-arrest-warrant,RCMP asking public's help locating woman wanted on arrest warrant,2017-10-16T13:45:00Z,"October 16, 2017 — Hartland, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/national-teen-driver-safety-week-is-october-15-21-2017,"National Teen Driver Safety Week is October 15 - 21, 2017",2017-10-16T13:15:00Z,"October 16, 2017 — Queen's District, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/tch-eastbound-islander-rv-lane,TCH Eastbound near Islander RV down to one lane,2017-10-16T13:00:00Z,"October 16, 2017 — St. John's, Newfoundland and Labrador Media advisory",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/crime-stoppers-crime-the-week-damaged-overpass-0,Crime Stoppers Crime of the Week - Damaged Overpass,2017-10-16T12:30:00Z,"October 16, 2017 — Sussex, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/romance-fraud-scams-be-vigilant,Romance fraud scams: be vigilant!,2017-10-16T11:45:00Z,"October 16, 2017 — Ottawa, Ontario NCR",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/man-missing-haines-junction,LOCATED DECEASED: Man Missing from Haines Junction,2017-10-15T20:00:00Z,"October 15, 2017 — Haines Junction, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-sudden-death-natuashish-youth,RCMP investigating sudden death of Natuashish youth,2017-10-15T14:30:00Z,"October 15, 2017 — Natuashish, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/missing-12-year-old-boy-located-safe-and-sound,Missing 12-year-old boy located safe and sound,2017-10-15T12:00:00Z,"October 15, 2017 — Debert, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/barricaded-man-arrested-incident,Barricaded man arrested without incident,2017-10-15T12:00:00Z,"October 15, 2017 — Dublin Shore, Lunenburg County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/located-rcmp-request-public-assistance-locate-missing-youth,LOCATED: RCMP request public assistance to locate missing youth,2017-10-15T11:45:00Z,"October 15, 2017 — Debert, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/man-unlawfully-large-custody,Man unlawfully at large in custody,2017-10-14T15:30:00Z,"October 14, 2017 — Campbellton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/dartmouth,Missing 15-year-old girl located safe and sound,2017-10-14T15:15:00Z,"October 14, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/bay-st-george-rcmp-remind-dog-owners-tether-or-pen-dog,Bay St. George RCMP remind dog owners to tether or pen their dog,2017-10-14T13:30:00Z,"October 14, 2017 — Stephenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/nain-rcmp-arrest-youth-foot-pursuit,Nain RCMP arrest youth following foot pursuit,2017-10-14T13:00:00Z,"October 14, 2017 — Nain, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/numerous-property-crimes-reported-porter-creek,Numerous property crimes reported in Porter Creek,2017-10-14T03:15:00Z,"October 13, 2017 — Whitehorse, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigate-alleged-threat-yellowknife-high-school,RCMP investigate alleged threat to Yellowknife high school,2017-10-13T20:00:00Z,"October 13, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-warn-credit-card-fraud-the-acadien-peninsula,RCMP warn of credit card fraud in the Acadien Peninsula,2017-10-13T19:30:00Z,"October 13, 2017 — Tracadie, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/gander-rcmp-investigate-single-vehicle-collision-intersection-cooper-boulevard-and-tch,Gander RCMP investigate single vehicle collision at intersection of Cooper Boulevard and TCH,2017-10-13T18:30:00Z,"October 13, 2017 — Gander, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-statement-interview-guide-being-used-the-quebec-border,RCMP statement on interview guide being used at the Quebec border,2017-10-13T18:15:00Z,"October 13, 2017 — Ottawa, Ontario National Statement",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigate-theft-four-pickup-trucks,RCMP investigate theft of four pickup trucks,2017-10-13T18:00:00Z,"October 13, 2017 — Galloway, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/seventeen-year-old-killed-single-vehicle-collision,Seventeen-year-old killed in single-vehicle collision,2017-10-13T17:30:00Z,"October 13, 2017 — Hammonds Plains, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/westville-man-facing-child-pornography-charges,Westville man facing child pornography charges,2017-10-13T17:30:00Z,"October 13, 2017 — Westville, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/joint-enforcement-leads-50-charges-highway-traffic-act,Joint Enforcement leads to 50 Charges under Highway Traffic Act,2017-10-13T15:30:00Z,"October 13, 2017 — Kings District, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/mischief-local-community-center-cherrycliffe-community-centre,Mischief to Local Community Center - Cherrycliffe Community Centre,2017-10-13T15:15:00Z,"October 13, 2017 — Cherrycliffe , Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/roddickton-rcmp-investigating-break-town-water-treatment-plant-seeks-publics-help,"Roddickton RCMP investigating break in at town water treatment plant, seeks public's help",2017-10-13T14:45:00Z,"October 13, 2017 — Roddickton, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/seventeen-year-old-caught-driving-75-kmhr-speed-limit,Seventeen-year-old caught driving 75 km/hr over speed limit,2017-10-13T13:30:00Z,"October 13, 2017 — Point Edward, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/police-continue-investigate-homicide-laura-lee-cross-fifteen-years-later,Police continue to investigate homicide of Laura Lee Cross,2017-10-13T13:15:00Z,"October 13, 2017 — Wyses Corner, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/man-arrested-connection-drug-seizure-2,Man arrested in connection with drug seizure,2017-10-13T12:30:00Z,"October 13, 2017 — Saint-Édouard-de-Kent, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/nova-scotia-rcmp-releases-quarterly-provincial-impaired-statistics-0,Nova Scotia RCMP releases quarterly provincial impaired statistics,2017-10-13T12:15:00Z,"October 13, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/whitehorse-rcmp-seeking-additional-witnesses-and-dash-cam-footage-related-oct-10-incident,RCMP seeking witnesses and dash cam footage regarding Oct 10 incident,2017-10-13T01:15:00Z,"October 12, 2017 — Whitehorse, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/halifax-district-rcmp-investigate-incident-involving-drone,Halifax District RCMP investigate incident involving drone,2017-10-12T18:30:00Z,"October 12, 2017 — Goffs, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/happy-valley-goose-bay-rcmp-charge-man-and-woman-a-variety-offences,Happy Valley-Goose Bay RCMP charge man and woman with a variety of offences,2017-10-12T18:00:00Z,"October 12, 2017 — Happy Valley-Goose Bay, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/indian-brook-rcmp-intercepts-shipment-prescription-pills,Indian Brook RCMP intercepts shipment of prescription pills,2017-10-12T17:45:00Z,"October 12, 2017 — Mill Village, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/bay-st-george-rcmp-investigating-fire-degrau-and-assault-stephenville,Bay St. George RCMP investigating fire in Degrau and assault in Stephenville,2017-10-12T17:00:00Z,"October 12, 2017 — Stephenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/man-and-woman-found-guilty-importing-cocaine,Man and woman found guilty of importing cocaine,2017-10-12T16:15:00Z,"October 12, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/queens-district-rcmp-seeks-assistance-locating-missing-liverpool-youth,LOCATED: Queens District RCMP seeks assistance locating missing Liverpool youth,2017-10-12T15:00:00Z,"October 12, 2017 — Liverpool, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/new-officer-charge-codiac-supt-tom-critchlow-begin-november,New Officer in Charge for Codiac; Supt. Tom Critchlow to begin in November,2017-10-12T14:00:00Z,"October 12, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-requests-public-assistance-identify-person-interest,LOCATED: RCMP requests public assistance to identify person of interest,2017-10-12T12:15:00Z,"October 12, 2017 — Lower Truro, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/halifax-district-rcmp-road-safety-monthly-report,Halifax District RCMP - Road Safety Monthly Report,2017-10-12T12:00:00Z,"October 12, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-search-home-and-seize-guns-drugs-and-cash,"RCMP search home and seize guns, drugs and cash",2017-10-12T12:00:00Z,"October 12, 2017 — North Kentville, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-requests-public-assistance-find-missing-youth,LOCATED: RCMP requests public assistance to find missing youth,2017-10-12T11:30:00Z,"October 12, 2017 — Highwawy 289, Green Creek, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/male-custody-alleged-stabbing-fort-mcpherson,Male in custody after alleged stabbing in Fort McPherson,2017-10-11T19:45:00Z,"October 11, 2017 — Fort McPherson, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/operation-impact-2017,Operation Impact 2017,2017-10-11T19:15:00Z,"October 11, 2017 — Holyrood, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/correction-man-charged-possession-child-sexual-abuse-images,Correction: Man charged with possession of child sexual abuse images,2017-10-11T16:45:00Z,"October 11, 2017 — Saint John, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/deer-lake-rcmp-investigating-mischief-pasadena,Deer Lake RCMP investigating mischief in Pasadena,2017-10-11T16:30:00Z,"October 11, 2017 — Deer Lake, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/missing-east-petpeswick-woman-located,Missing East Petpeswick woman located,2017-10-11T16:00:00Z,"October 11, 2017 — Tangier, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/man-charged-possession-child-sexual-abuse-images,Man charged with possession of child sexual abuse images,2017-10-11T14:30:00Z,"October 11, 2017 — Saint John, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-requests-assistance-locate-stolen-tractor,RCMP requests assistance to locate stolen tractor,2017-10-11T14:15:00Z,"October 11, 2017 — Truro Heights, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/stunter-caught-driving-180-kmhr-highway-103,Stunter caught driving 180 km/hr on Highway 103,2017-10-11T13:30:00Z,"October 11, 2017 — Hebbville, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/halifax-district-rcmp-requests-publics-assistance-locate-missing-woman,LOCATED: Halifax District RCMP requests public's assistance to locate missing woman,2017-10-11T11:45:00Z,"October 11, 2017 — East Petpeswick, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/missing-lunenburg-man-located,Missing Lunenburg man located,2017-10-11T11:15:00Z,"October 11, 2017 — Scarsdale, Lunenburg County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/youth-arrested-relation-collision-involving-stolen-truck,Youth arrested in relation to collision involving stolen truck,2017-10-10T19:45:00Z,"October 10, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-colchester-county-charge-two-drivers-excessive-speed,RCMP in Colchester County charge two drivers for excessive speed,2017-10-10T18:30:00Z,"October 10, 2017 — Lornevale, Colchester County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=230
https://www.rcmp-grc.gc.ca/en/news/2017/update-lunenburg-rcmp-locate-missing-mans-vehicle-search-continues,"Update: Lunenburg RCMP locate missing man's vehicle, search continues",2017-10-10T18:15:00Z,"October 10, 2017 — Lunenburg County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-seeking-public-assistance-solve-break-and-enter,RCMP seeking public assistance to solve break and enter,2017-10-10T18:15:00Z,"October 10, 2017 — Pleasantfield, Queens County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/crime-stoppers-crime-the-week-theft-0,Crime Stoppers Crime of the Week: Theft,2017-10-10T17:30:00Z,"October 10, 2017 — Pepper Creek , New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/scammers-are-looking-steal-heart,Scammers are looking to steal more than your heart,2017-10-10T17:30:00Z,"October 10, 2017 — Edmonton, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigates-two-suspicious-fires-fishing-vessels,RCMP investigates two suspicious fires on fishing vessels,2017-10-10T17:00:00Z,"October 10, 2017 — Southwestern , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/corner-brook-serious-crime-unit-investigating-home-invasion-and-robbery-firearm-reidville,Corner Brook Serious Crime Unit investigating home invasion and robbery with firearm in Reidville,2017-10-10T15:30:00Z,"October 10, 2017 — Corner Brook, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-responded-call-missing-hunter-jacksons-arm,RCMP responded to call of missing hunter near Jackson's Arm,2017-10-10T15:15:00Z,"October 10, 2017 — Deer Lake, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/man-arrested-connection-break-enter-and-theft-gun-shop,"Man arrested in connection with break, enter and theft at gun shop",2017-10-10T15:00:00Z,"October 10, 2017 — McAdam, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-charge-52-year-old-man-stunting,RCMP charge 52-year-old man for stunting,2017-10-10T13:45:00Z,"October 10, 2017 — Chester Basin, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=231
https://www.rcmp-grc.gc.ca/en/news/2017/operation-impact,Operation Impact,2017-10-10T13:45:00Z,"October 10, 2017 — Prince Edward Island, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=231
